Unnamed: 0,periodo,estu_tipodocumento,cole_area_ubicacion,cole_bilingue,cole_calendario,cole_caracter,cole_jornada,cole_mcpio_ubicacion,cole_naturaleza,estu_genero,fami_educacionmadre,fami_educacionpadre,fami_estratovivienda,fami_personashogar,fami_tieneautomovil,fami_tienecomputador,fami_tieneinternet,fami_tienelavadora,punt_ingles,punt_matematicas,punt_sociales_ciudadanas,punt_c_naturales,punt_lectura_critica,punt_global
22281,20194,1,2,2,1,3,1,3,1,1,10,3,1,4,0,0,0,0,2,2,1,2,2,2
22282,20194,1,2,2,1,3,6,3,1,1,3,3,1,3,0,1,0,1,2,2,2,2,2,3
22283,20194,1,2,2,1,3,6,3,1,1,3,3,1,3,0,1,0,1,2,2,2,2,2,3
22284,20194,1,2,2,1,2,2,26,1,2,5,3,2,2,0,1,1,1,2,1,2,2,2,2
22285,20194,1,2,2,1,2,2,26,1,2,5,3,2,2,0,1,1,1,2,1,2,2,2,2
22286,20194,1,2,2,1,3,1,3,1,1,5,5,1,3,0,0,0,1,1,2,1,2,2,2
22287,20194,1,2,2,1,3,1,3,1,1,5,5,1,3,0,0,0,1,1,2,1,2,2,2
22288,20194,1,1,2,1,1,2,21,1,2,5,2,1,4,0,0,1,1,2,2,2,2,2,2
22289,20194,1,1,2,1,1,2,21,1,2,5,2,1,4,0,0,1,1,2,2,2,2,2,2
22290,20194,1,2,2,1,2,2,15,1,2,2,1,2,2,0,0,1,1,2,3,2,3,3,3
22291,20194,1,2,2,1,2,2,15,1,2,2,1,2,2,0,0,1,1,2,3,2,3,3,3
22292,20194,1,2,2,1,3,2,3,1,1,2,2,1,2,0,1,1,1,2,3,3,3,3,3
22293,20194,1,2,2,1,3,2,3,1,1,2,2,1,2,0,1,1,1,2,3,3,3,3,3
22294,20194,1,2,2,1,1,2,28,1,2,5,8,5,2,0,0,0,1,1,2,2,2,2,3
22295,20194,1,2,2,1,1,2,28,1,2,5,8,5,2,0,0,0,1,1,2,2,2,2,3
22296,20194,1,2,2,1,3,1,19,1,2,3,5,2,3,0,0,0,0,2,1,2,2,1,2
22297,20194,1,2,2,1,3,1,19,1,2,3,5,2,3,0,0,0,0,2,1,2,2,1,2
22298,20194,1,2,2,1,3,2,3,1,2,3,3,1,4,0,0,0,1,1,2,1,2,1,2
22299,20194,1,2,2,1,3,2,3,1,2,3,3,1,4,0,0,0,1,1,2,1,2,1,2
22300,20194,2,1,2,1,1,2,15,1,1,4,2,1,3,0,0,0,0,2,3,2,2,2,3
22301,20194,2,1,2,1,1,2,15,1,1,4,2,1,3,0,0,0,0,2,3,2,2,2,3
22302,20194,1,2,2,1,1,2,8,1,1,1,9,3,2,1,1,1,1,3,3,3,3,3,3
22303,20194,1,2,2,1,1,2,8,1,1,1,9,3,2,1,1,1,1,3,3,3,3,3,3
22304,20194,1,2,2,1,3,1,3,1,2,10,6,4,1,0,1,1,1,2,1,2,2,2,2
22305,20194,1,2,2,1,3,1,3,1,2,10,6,4,1,0,1,1,1,2,1,2,2,2,2
22306,20194,1,2,2,1,2,2,3,1,2,5,3,2,4,0,0,0,1,3,3,2,2,3,3
22307,20194,1,2,2,1,2,2,3,1,2,5,3,2,4,0,0,0,1,3,3,2,2,3,3
22308,20194,1,2,2,1,1,2,11,1,2,7,5,3,2,1,1,1,1,2,2,2,2,2,3
22309,20194,1,2,2,1,1,2,11,1,2,7,5,3,2,1,1,1,1,2,2,2,2,2,3
22310,20194,1,2,2,1,1,2,9,1,2,8,8,2,2,0,1,1,1,3,3,2,3,3,3
22311,20194,1,2,2,1,1,2,9,1,2,8,8,2,2,0,1,1,1,3,3,2,3,3,3
22312,20194,1,2,2,1,1,2,9,1,1,3,8,7,2,0,0,0,1,2,2,2,2,2,3
22313,20194,1,2,2,1,1,2,9,1,1,3,8,7,2,0,0,0,1,2,2,2,2,2,3
22314,20194,1,2,2,1,2,2,19,1,2,2,2,1,3,0,0,0,0,4,3,3,4,4,4
22315,20194,1,2,2,1,2,2,19,1,2,2,2,1,3,0,0,0,0,4,3,3,4,4,4
22316,20194,2,1,2,1,1,2,15,1,1,6,8,4,5,0,0,0,1,3,3,3,2,3,3
22317,20194,2,1,2,1,1,2,15,1,1,6,8,4,5,0,0,0,1,3,3,3,2,3,3
22318,20194,2,1,2,1,2,2,3,1,1,3,5,3,3,0,0,0,1,1,2,2,2,2,2
22319,20194,2,1,2,1,2,2,3,1,1,3,5,3,3,0,0,0,1,1,2,2,2,2,2
22320,20194,1,2,2,1,1,1,3,1,2,3,3,1,4,0,0,0,1,2,2,2,2,3,3
22321,20194,1,2,2,1,1,1,3,1,2,3,3,1,4,0,0,0,1,2,2,2,2,3,3
22322,20194,1,2,2,1,1,2,7,1,2,3,3,1,4,0,0,0,0,3,3,3,3,2,3
22323,20194,1,2,2,1,1,2,7,1,2,3,3,1,4,0,0,0,0,3,3,3,3,2,3
22324,20194,1,2,2,1,3,1,9,1,2,5,5,1,3,1,1,0,0,2,2,2,2,2,3
22325,20194,1,2,2,1,3,1,9,1,2,5,5,1,3,1,1,0,0,2,2,2,2,2,3
22326,20194,1,2,2,1,1,2,15,1,1,2,7,1,4,0,0,0,1,2,3,2,2,3,3
22327,20194,1,2,2,1,1,2,15,1,1,2,7,1,4,0,0,0,1,2,3,2,2,3,3
22328,20194,1,2,2,1,1,3,9,1,1,1,1,7,2,0,1,0,0,2,3,3,3,3,3
22329,20194,1,2,2,1,1,3,9,1,1,1,1,7,2,0,1,0,0,2,3,3,3,3,3
22330,20194,2,1,2,1,1,3,23,1,1,5,5,1,1,0,0,0,1,2,2,2,2,2,3
22331,20194,2,1,2,1,1,3,23,1,1,5,5,1,1,0,0,0,1,2,2,2,2,2,3
22332,20194,1,2,2,1,3,2,3,1,1,4,4,1,2,0,1,1,1,1,3,2,2,2,2
22333,20194,1,2,2,1,3,2,3,1,1,4,4,1,2,0,1,1,1,1,3,2,2,2,2
22334,20194,1,2,2,1,3,2,3,2,1,7,1,3,1,1,1,1,1,3,2,3,2,2,3
22335,20194,1,2,2,1,3,2,3,2,1,7,1,3,1,1,1,1,1,3,2,3,2,2,3
22336,20194,1,1,2,1,1,2,15,1,1,3,3,1,2,0,0,0,1,2,2,2,2,2,2
22337,20194,1,1,2,1,1,2,15,1,1,3,3,1,2,0,0,0,1,2,2,2,2,2,2
22338,20194,2,2,2,1,3,1,3,1,1,5,3,7,2,0,0,1,1,2,2,1,1,2,2
22339,20194,2,2,2,1,3,1,3,1,1,5,3,7,2,0,0,1,1,2,2,1,1,2,2
22340,20194,1,1,2,1,1,2,13,1,1,5,3,7,4,0,0,0,1,1,2,2,2,2,3
22341,20194,1,1,2,1,1,2,13,1,1,5,3,7,4,0,0,0,1,1,2,2,2,2,3
22342,20194,1,2,2,1,1,4,30,1,2,3,3,2,3,0,0,0,1,2,2,2,2,2,2
22343,20194,1,2,2,1,1,4,30,1,2,3,3,2,3,0,0,0,1,2,2,2,2,2,2
22344,20194,1,2,2,1,1,1,9,1,2,5,10,1,1,0,0,1,0,2,2,2,3,2,3
22345,20194,1,2,2,1,1,1,9,1,2,5,10,1,1,0,0,1,0,2,2,2,3,2,3
22346,20194,1,1,2,1,2,2,6,1,2,5,5,1,4,0,0,0,1,2,2,2,2,2,3
22347,20194,1,1,2,1,2,2,6,1,2,5,5,1,4,0,0,0,1,2,2,2,2,2,3
22348,20194,1,2,2,1,1,6,13,1,1,1,2,1,4,1,1,1,1,2,3,2,2,3,3
22349,20194,1,2,2,1,1,6,13,1,1,1,2,1,4,1,1,1,1,2,3,2,2,3,3
22350,20194,1,2,2,1,1,1,9,1,1,2,7,1,3,0,1,1,1,3,3,2,2,3,3
22351,20194,1,2,2,1,1,1,9,1,1,2,7,1,3,0,1,1,1,3,3,2,2,3,3
22352,20194,1,1,2,1,1,6,3,1,2,5,5,1,5,0,0,1,1,1,2,1,2,2,2
22353,20194,1,1,2,1,1,6,3,1,2,5,5,1,5,0,0,1,1,1,2,1,2,2,2
22354,20194,1,2,2,1,1,2,11,1,2,5,3,1,3,0,0,0,0,2,2,1,2,2,2
22355,20194,1,2,2,1,1,2,11,1,2,5,3,1,3,0,0,0,0,2,2,1,2,2,2
22356,20194,1,2,2,1,3,2,3,2,1,6,7,2,2,0,0,0,0,3,3,2,2,3,3
22357,20194,1,2,2,1,3,2,3,2,1,6,7,2,2,0,0,0,0,3,3,2,2,3,3
22358,20194,2,2,2,1,1,6,17,1,2,3,5,1,2,0,0,0,1,1,2,2,1,2,2
22359,20194,2,2,2,1,1,6,17,1,2,3,5,1,2,0,0,0,1,1,2,2,1,2,2
22360,20194,1,2,2,1,1,2,9,1,2,1,2,1,3,0,0,0,0,2,2,2,2,2,3
22361,20194,1,2,2,1,1,2,9,1,2,1,2,1,3,0,0,0,0,2,2,2,2,2,3
22362,20194,1,2,2,1,1,1,4,1,1,3,10,2,3,0,0,0,1,2,2,2,2,2,2
22363,20194,1,2,2,1,1,1,4,1,1,3,10,2,3,0,0,0,1,2,2,2,2,2,2
22364,20194,1,2,2,1,1,2,24,1,2,5,5,1,1,0,1,1,1,2,2,2,2,2,3
22365,20194,1,2,2,1,1,2,24,1,2,5,5,1,1,0,1,1,1,2,2,2,2,2,3
22366,20194,1,2,2,1,1,4,3,1,2,7,5,3,5,0,1,1,0,3,4,3,3,3,4
22367,20194,1,2,2,1,1,4,3,1,2,7,5,3,5,0,1,1,0,3,4,3,3,3,4
22368,20194,1,2,2,1,3,1,3,2,1,11,2,3,2,0,0,1,1,3,2,3,3,3,3
22369,20194,1,2,2,1,3,1,3,2,1,11,2,3,2,0,0,1,1,3,2,3,3,3,3
22370,20194,5,2,2,1,1,1,3,1,2,5,5,1,2,0,0,1,0,3,2,2,2,3,3
22371,20194,5,2,2,1,1,1,3,1,2,5,5,1,2,0,0,1,0,3,2,2,2,3,3
22372,20194,1,2,2,1,2,2,3,1,1,2,2,2,3,0,0,0,1,2,2,2,2,2,3
22373,20194,1,2,2,1,2,2,3,1,1,2,2,2,3,0,0,0,1,2,2,2,2,2,3
22374,20194,1,2,2,1,3,1,9,1,1,4,10,1,2,0,1,1,1,1,2,2,2,2,2
22375,20194,1,2,2,1,3,1,9,1,1,4,10,1,2,0,1,1,1,1,2,2,2,2,2
22376,20194,1,2,2,1,3,2,3,1,2,1,2,2,2,0,1,1,1,2,2,2,2,3,3
22377,20194,1,2,2,1,3,2,3,1,2,1,2,2,2,0,1,1,1,2,2,2,2,3,3
22378,20194,1,2,2,1,1,4,3,1,2,7,11,2,2,1,1,1,1,3,3,4,3,4,4
22379,20194,1,2,2,1,1,4,3,1,2,7,11,2,2,1,1,1,1,3,3,4,3,4,4
22380,20194,1,2,2,1,3,1,3,1,1,5,7,2,2,0,0,1,1,2,3,2,2,3,3
22381,20194,1,2,2,1,3,1,3,1,1,5,7,2,2,0,0,1,1,2,3,2,2,3,3
22382,20194,1,2,2,1,3,2,3,1,2,7,7,1,3,0,0,1,1,2,3,2,3,3,3
22383,20194,1,2,2,1,3,2,3,1,2,7,7,1,3,0,0,1,1,2,3,2,3,3,3
22384,20194,1,2,2,1,3,1,3,1,2,5,8,1,2,0,0,0,1,2,3,2,2,3,3
22385,20194,1,2,2,1,3,1,3,1,2,5,8,1,2,0,0,0,1,2,3,2,2,3,3
22386,20194,1,1,2,1,2,2,17,1,1,3,3,1,3,0,0,0,1,3,3,3,2,3,3
22387,20194,1,1,2,1,2,2,17,1,1,3,3,1,3,0,0,0,1,3,3,3,2,3,3
22388,20194,1,2,2,1,3,2,3,1,2,2,5,1,3,0,0,0,1,2,2,2,2,2,3
22389,20194,1,2,2,1,3,2,3,1,2,2,5,1,3,0,0,0,1,2,2,2,2,2,3
22390,20194,1,2,2,1,2,2,19,1,1,7,5,2,2,0,1,1,1,2,3,2,3,3,3
22391,20194,1,2,2,1,2,2,19,1,1,7,5,2,2,0,1,1,1,2,3,2,3,3,3
22392,20194,1,2,2,1,1,4,3,1,2,7,1,2,2,1,1,1,1,3,3,2,3,3,3
22393,20194,1,2,2,1,1,4,3,1,2,7,1,2,2,1,1,1,1,3,3,2,3,3,3
22394,20194,1,2,2,1,1,2,29,1,2,2,3,1,2,0,0,0,1,2,2,1,2,2,2
22395,20194,1,2,2,1,1,2,29,1,2,2,3,1,2,0,0,0,1,2,2,1,2,2,2
22396,20194,1,1,2,1,1,2,10,1,2,3,10,1,4,0,0,0,0,2,3,3,2,3,3
22397,20194,1,1,2,1,1,2,10,1,2,3,10,1,4,0,0,0,0,2,3,3,2,3,3
22398,20194,1,1,2,1,1,2,8,1,2,3,2,1,3,0,0,1,1,2,2,2,2,2,2
22399,20194,1,1,2,1,1,2,8,1,2,3,2,1,3,0,0,1,1,2,2,2,2,2,2
22400,20194,1,2,2,1,1,2,16,1,2,7,1,1,2,0,1,1,1,2,2,3,2,3,3
22401,20194,1,2,2,1,1,2,16,1,2,7,1,1,2,0,1,1,1,2,2,3,2,3,3
22402,20194,1,2,2,1,2,2,15,1,2,2,2,1,3,0,0,0,1,2,2,2,3,3,3
22403,20194,1,2,2,1,2,2,15,1,2,2,2,1,3,0,0,0,1,2,2,2,3,3,3
22404,20194,1,2,2,1,3,2,3,2,2,1,1,3,3,1,1,1,1,3,2,2,2,2,3
22405,20194,1,2,2,1,3,2,3,2,2,1,1,3,3,1,1,1,1,3,2,2,2,2,3
22406,20194,2,1,2,1,2,2,10,1,2,3,3,2,4,0,0,0,0,3,2,2,2,2,3
22407,20194,2,1,2,1,2,2,10,1,2,3,3,2,4,0,0,0,0,3,2,2,2,2,3
22408,20194,1,2,2,1,3,2,3,2,2,3,10,2,2,0,1,1,1,3,3,3,2,3,3
22409,20194,1,2,2,1,3,2,3,2,2,3,10,2,2,0,1,1,1,3,3,3,2,3,3
22410,20194,6,2,2,1,2,2,15,1,2,2,5,1,1,0,0,0,1,3,2,2,2,2,3
22411,20194,6,2,2,1,2,2,15,1,2,2,5,1,1,0,0,0,1,3,2,2,2,2,3
22412,20194,1,2,2,1,1,2,9,1,1,5,5,1,1,0,0,0,1,1,3,2,2,2,3
22413,20194,1,2,2,1,1,2,9,1,1,5,5,1,1,0,0,0,1,1,3,2,2,2,3
22414,20194,1,2,2,1,1,4,3,1,2,2,3,3,3,1,1,1,1,3,3,2,3,3,3
22415,20194,1,2,2,1,1,4,3,1,2,2,3,3,3,1,1,1,1,3,3,2,3,3,3
22416,20194,2,1,2,1,2,2,3,1,2,4,4,7,2,0,0,0,1,2,2,2,3,2,3
22417,20194,2,1,2,1,2,2,3,1,2,4,4,7,2,0,0,0,1,2,2,2,3,2,3
22418,20194,1,2,2,1,1,2,7,1,2,5,3,2,3,0,0,0,1,2,2,2,2,2,2
22419,20194,1,2,2,1,1,2,7,1,2,5,3,2,3,0,0,0,1,2,2,2,2,2,2
22420,20194,2,2,2,1,2,2,3,1,2,11,10,1,2,0,0,1,1,2,2,2,2,2,3
22421,20194,2,2,2,1,2,2,3,1,2,11,10,1,2,0,0,1,1,2,2,2,2,2,3
22422,20194,2,2,2,1,2,4,22,1,1,3,3,1,3,0,1,1,1,1,2,1,1,2,2
22423,20194,2,2,2,1,2,4,22,1,1,3,3,1,3,0,1,1,1,1,2,1,1,2,2
22424,20194,1,2,2,1,3,6,3,1,1,7,2,1,3,0,1,1,1,1,2,1,2,2,2
22425,20194,1,2,2,1,3,6,3,1,1,7,2,1,3,0,1,1,1,1,2,1,2,2,2
22426,20194,1,2,2,1,1,2,9,1,2,3,3,1,3,0,0,0,1,2,2,1,2,2,2
22427,20194,1,2,2,1,1,2,9,1,2,3,3,1,3,0,0,0,1,2,2,1,2,2,2
22428,20194,1,1,2,1,3,1,19,1,2,3,3,2,4,0,0,0,0,2,1,2,2,2,2
22429,20194,1,1,2,1,3,1,19,1,2,3,3,2,4,0,0,0,0,2,1,2,2,2,2
22430,20194,1,1,2,1,1,2,24,1,2,5,2,7,2,0,0,0,0,2,2,2,2,2,2
22431,20194,1,1,2,1,1,2,24,1,2,5,2,7,2,0,0,0,0,2,2,2,2,2,2
22432,20194,1,2,2,1,1,2,20,1,2,5,3,7,2,0,0,0,1,1,1,2,1,2,2
22433,20194,1,2,2,1,1,2,20,1,2,5,3,7,2,0,0,0,1,1,1,2,1,2,2
22434,20194,1,2,2,1,3,2,3,1,2,7,1,1,3,0,1,1,1,3,3,2,2,3,3
22435,20194,1,2,2,1,3,2,3,1,2,7,1,1,3,0,1,1,1,3,3,2,2,3,3
22436,20194,1,2,2,1,2,2,22,1,1,3,3,1,4,0,0,0,1,2,2,1,2,2,2
22437,20194,1,2,2,1,2,2,22,1,1,3,3,1,4,0,0,0,1,2,2,1,2,2,2
22438,20194,1,2,2,1,3,1,3,1,2,1,1,2,3,0,0,1,0,2,3,2,3,3,3
22439,20194,1,2,2,1,3,1,3,1,2,1,1,2,3,0,0,1,0,2,3,2,3,3,3
22440,20194,1,2,2,1,1,2,12,1,1,6,2,4,3,0,0,0,0,3,3,3,3,3,3
22441,20194,1,2,2,1,1,2,12,1,1,6,2,4,3,0,0,0,0,3,3,3,3,3,3
22442,20194,1,2,2,1,2,2,19,1,1,7,7,1,2,0,0,0,1,2,3,2,3,2,3
22443,20194,1,2,2,1,2,2,19,1,1,7,7,1,2,0,0,0,1,2,3,2,3,2,3
22444,20194,1,2,2,1,1,2,29,1,1,2,2,1,2,0,0,0,1,3,2,2,2,2,3
22445,20194,1,2,2,1,1,2,29,1,1,2,2,1,2,0,0,0,1,3,2,2,2,2,3
22446,20194,1,1,2,1,2,2,10,1,1,3,3,7,3,0,0,1,1,2,2,2,2,2,3
22447,20194,1,1,2,1,2,2,10,1,1,3,3,7,3,0,0,1,1,2,2,2,2,2,3
22448,20194,1,2,2,1,1,6,6,1,1,2,4,1,3,0,0,0,1,2,3,3,2,2,3
22449,20194,1,2,2,1,1,6,6,1,1,2,4,1,3,0,0,0,1,2,3,3,2,2,3
22450,20194,1,2,2,1,1,1,3,1,1,5,8,2,5,0,1,1,1,2,3,2,3,3,3
22451,20194,1,2,2,1,1,1,3,1,1,5,8,2,5,0,1,1,1,2,3,2,3,3,3
22452,20194,1,2,2,1,1,6,17,1,1,5,3,1,2,0,0,0,1,3,4,2,3,3,4
22453,20194,1,2,2,1,1,6,17,1,1,5,3,1,2,0,0,0,1,3,4,2,3,3,4
22454,20211,1,2,1,2,3,4,3,2,2,1,1,4,2,1,1,1,1,4,4,4,3,4,4
22455,20194,1,1,2,1,1,6,8,1,1,10,10,1,2,0,0,0,0,2,3,2,3,2,3
22456,20194,1,1,2,1,1,6,8,1,1,10,10,1,2,0,0,0,0,2,3,2,3,2,3
22457,20194,1,2,2,1,3,2,3,2,2,1,5,6,1,1,1,1,1,3,2,2,2,3,3
22458,20194,1,2,2,1,3,2,3,2,2,1,5,6,1,1,1,1,1,3,2,2,2,3,3
22459,20194,2,2,2,1,2,1,3,1,1,1,5,3,3,0,1,1,1,1,2,2,1,2,2
22460,20194,2,2,2,1,2,1,3,1,1,1,5,3,3,0,1,1,1,1,2,2,1,2,2
22461,20194,2,2,2,1,1,2,3,1,1,7,2,4,3,0,1,1,1,2,3,2,2,3,3
22462,20194,2,2,2,1,1,2,3,1,1,7,2,4,3,0,1,1,1,2,3,2,2,3,3
22463,20194,1,2,2,1,4,5,3,2,2,5,2,1,2,0,0,0,1,2,2,2,2,2,3
22464,20194,1,2,2,1,4,5,3,2,2,5,2,1,2,0,0,0,1,2,2,2,2,2,3
22465,20194,1,1,2,1,3,2,19,1,1,4,4,7,3,0,0,0,0,2,2,2,2,2,3
22466,20194,1,1,2,1,3,2,19,1,1,4,4,7,3,0,0,0,0,2,2,2,2,2,3
22467,20194,1,2,2,1,3,2,3,1,1,1,1,3,3,1,1,1,1,2,2,2,1,2,2
22468,20194,1,2,2,1,3,2,3,1,1,1,1,3,3,1,1,1,1,2,2,2,1,2,2
22469,20194,1,2,2,1,3,2,3,1,1,7,2,2,2,1,0,1,1,3,3,2,2,3,3
22470,20194,1,2,2,1,3,2,3,1,1,7,2,2,2,1,0,1,1,3,3,2,2,3,3
22471,20194,1,2,2,1,3,2,3,1,2,2,8,2,2,0,1,1,1,2,2,2,2,2,3
22472,20194,1,2,2,1,3,2,3,1,2,2,8,2,2,0,1,1,1,2,2,2,2,2,3
22473,20194,1,2,2,1,1,3,16,1,1,8,8,1,4,0,0,0,1,1,2,2,2,2,2
22474,20194,1,2,2,1,1,3,16,1,1,8,8,1,4,0,0,0,1,1,2,2,2,2,2
22475,20194,1,2,2,1,3,1,3,1,2,2,5,1,3,0,0,0,1,3,3,3,3,3,3
22476,20194,1,2,2,1,3,1,3,1,2,2,5,1,3,0,0,0,1,3,3,3,3,3,3
22477,20194,1,2,2,1,1,6,13,1,1,1,1,3,2,0,0,0,0,3,4,3,3,3,4
22478,20194,1,2,2,1,1,6,13,1,1,1,1,3,2,0,0,0,0,3,4,3,3,3,4
22479,20194,2,2,2,1,3,2,21,1,1,4,3,4,3,0,0,0,0,2,3,2,2,2,3
22480,20194,2,2,2,1,3,2,21,1,1,4,3,4,3,0,0,0,0,2,3,2,2,2,3
22481,20194,1,2,2,1,3,1,3,1,1,5,5,1,3,0,1,1,1,2,3,3,3,3,4
22482,20194,1,2,2,1,3,1,3,1,1,5,5,1,3,0,1,1,1,2,3,3,3,3,4
22483,20194,1,2,2,1,1,2,24,1,1,2,7,1,2,0,1,0,1,2,1,1,2,2,2
22484,20194,1,2,2,1,1,2,24,1,1,2,7,1,2,0,1,0,1,2,1,1,2,2,2
22485,20194,2,1,2,1,3,2,3,1,2,10,4,1,2,0,0,0,1,2,2,2,2,2,2
22486,20194,2,1,2,1,3,2,3,1,2,10,4,1,2,0,0,0,1,2,2,2,2,2,2
22487,20194,1,2,2,1,1,2,8,1,2,2,2,2,2,0,1,0,0,2,3,2,2,3,3
22488,20194,1,2,2,1,1,2,8,1,2,2,2,2,2,0,1,0,0,2,3,2,2,3,3
22489,20194,1,2,2,1,3,2,3,2,2,1,2,2,2,0,1,1,1,3,3,3,3,3,3
22490,20194,1,2,2,1,3,2,3,2,2,1,2,2,2,0,1,1,1,3,3,3,3,3,3
22491,20194,1,2,2,1,3,1,3,1,2,2,2,2,3,0,1,1,0,2,2,2,2,2,3
22492,20194,1,2,2,1,3,1,3,1,2,2,2,2,3,0,1,1,0,2,2,2,2,2,3
22493,20194,2,2,2,1,2,3,22,1,2,3,3,7,3,0,0,0,1,2,1,2,2,2,2
22494,20194,2,2,2,1,2,3,22,1,2,3,3,7,3,0,0,0,1,2,1,2,2,2,2
22495,20194,1,2,2,1,3,3,3,1,1,2,2,1,3,0,1,1,1,2,2,2,2,2,3
22496,20194,1,2,2,1,3,3,3,1,1,2,2,1,3,0,1,1,1,2,2,2,2,2,3
22497,20191,1,2,1,2,3,4,3,2,2,9,3,5,2,1,1,1,1,4,3,3,3,3,4
22498,20194,1,2,2,1,3,6,3,1,2,7,7,1,2,1,0,0,1,3,3,3,3,3,4
22499,20194,1,2,2,1,3,6,3,1,2,7,7,1,2,1,0,0,1,3,3,3,3,3,4
22500,20194,1,2,2,1,3,2,3,2,1,5,1,3,2,0,0,1,1,4,3,3,3,3,4
22501,20194,1,2,2,1,3,2,3,2,1,5,1,3,2,0,0,1,1,4,3,3,3,3,4
22502,20194,1,1,2,1,1,2,5,1,2,4,2,7,3,0,0,0,1,2,2,2,2,2,3
22503,20194,1,1,2,1,1,2,5,1,2,4,2,7,3,0,0,0,1,2,2,2,2,2,3
22504,20194,2,2,2,1,3,3,3,1,1,10,10,1,2,0,0,0,1,2,2,1,2,2,2
22505,20194,2,2,2,1,3,3,3,1,1,10,10,1,2,0,0,0,1,2,2,1,2,2,2
22506,20194,2,1,2,1,1,2,9,1,2,3,10,1,4,0,0,0,1,2,2,2,2,2,2
22507,20194,2,1,2,1,1,2,9,1,2,3,10,1,4,0,0,0,1,2,2,2,2,2,2
22508,20194,1,1,2,1,1,2,27,1,2,3,4,7,5,0,0,0,0,2,3,3,3,2,3
22509,20194,1,1,2,1,1,2,27,1,2,3,4,7,5,0,0,0,0,2,3,3,3,2,3
22510,20194,2,2,2,1,1,3,9,1,1,1,8,2,3,0,1,1,1,3,2,1,2,2,3
22511,20194,2,2,2,1,1,3,9,1,1,1,8,2,3,0,1,1,1,3,2,1,2,2,3
22512,20194,1,2,2,1,3,1,3,1,2,6,2,1,3,0,1,1,1,2,2,2,2,3,3
22513,20194,1,2,2,1,3,1,3,1,2,6,2,1,3,0,1,1,1,2,2,2,2,3,3
22514,20194,1,2,2,1,1,2,3,1,1,5,5,7,3,0,0,1,1,2,2,2,2,3,3
22515,20194,1,2,2,1,1,2,3,1,1,5,5,7,3,0,0,1,1,2,2,2,2,3,3
22516,20194,1,2,2,1,3,1,3,1,2,2,5,2,3,0,0,0,1,2,3,2,2,2,3
22517,20194,1,2,2,1,3,1,3,1,2,2,5,2,3,0,0,0,1,2,3,2,2,2,3
22518,20194,1,2,2,1,1,2,7,1,2,5,1,1,2,0,0,0,1,2,2,2,2,2,2
22519,20194,1,2,2,1,1,2,7,1,2,5,1,1,2,0,0,0,1,2,2,2,2,2,2
22520,20194,2,2,2,1,3,2,3,1,1,5,5,1,3,0,1,1,1,2,2,2,2,2,3
22521,20194,2,2,2,1,3,2,3,1,1,5,5,1,3,0,1,1,1,2,2,2,2,2,3
22522,20194,1,2,2,1,3,1,3,1,2,1,1,1,3,0,1,1,1,3,3,3,3,4,4
22523,20194,1,2,2,1,3,1,3,1,2,1,1,1,3,0,1,1,1,3,3,3,3,4,4
22524,20194,1,2,2,1,1,2,3,1,2,5,10,2,3,0,0,1,1,1,2,2,1,2,2
22525,20194,1,2,2,1,1,2,3,1,2,5,10,2,3,0,0,1,1,1,2,2,1,2,2
22526,20194,1,2,2,1,1,2,13,1,2,5,5,2,3,0,0,0,1,2,2,1,2,2,2
22527,20194,1,2,2,1,1,2,13,1,2,5,5,2,3,0,0,0,1,2,2,1,2,2,2
22528,20194,1,2,2,1,1,1,12,1,2,1,1,3,2,0,1,1,1,3,3,2,3,3,3
22529,20194,1,2,2,1,1,1,12,1,2,1,1,3,2,0,1,1,1,3,3,2,3,3,3
22530,20194,1,1,2,1,1,2,16,1,1,2,2,1,3,0,0,0,1,2,2,2,2,2,3
22531,20194,1,1,2,1,1,2,16,1,1,2,2,1,3,0,0,0,1,2,2,2,2,2,3
22532,20194,1,2,2,1,1,2,18,1,2,2,3,1,4,0,0,0,0,2,3,3,3,3,3
22533,20194,1,2,2,1,1,2,18,1,2,2,3,1,4,0,0,0,0,2,3,3,3,3,3
22534,20194,1,2,2,1,3,2,3,1,2,1,1,1,4,0,1,1,1,2,2,1,2,2,2
22535,20194,1,2,2,1,3,2,3,1,2,1,1,1,4,0,1,1,1,2,2,1,2,2,2
22536,20194,1,1,2,1,1,2,3,1,1,2,7,1,3,0,0,0,1,2,2,2,3,2,3
22537,20194,1,1,2,1,1,2,3,1,1,2,7,1,3,0,0,0,1,2,2,2,3,2,3
22538,20194,1,2,2,1,3,2,9,2,2,1,11,1,2,0,0,1,1,4,3,3,3,3,4
22539,20194,1,2,2,1,3,2,9,2,2,1,11,1,2,0,0,1,1,4,3,3,3,3,4
22540,20194,1,1,2,1,1,2,10,1,1,5,7,1,2,1,1,1,1,2,3,2,3,3,3
22541,20194,1,1,2,1,1,2,10,1,1,5,7,1,2,1,1,1,1,2,3,2,3,3,3
22542,20194,1,2,2,1,1,1,3,1,1,5,5,1,2,0,1,0,1,3,3,3,3,3,3
22543,20194,1,2,2,1,1,1,3,1,1,5,5,1,2,0,1,0,1,3,3,3,3,3,3
22544,20194,2,2,2,1,1,5,3,1,1,5,5,1,1,0,1,1,1,2,3,2,2,3,3
